month,year,state,handgun,long_gun,other,multiple
5,2014,South Dakota,1992,2659,71,127
5,2014,Tennessee,15607,10039,0,722
5,2014,Texas,37264,29032,2209,2027
5,2014,Utah,2454,2854,98,104
5,2014,Vermont,977,1014,62,44
5,2014,Virgin Islands,8,3,0,1
5,2014,Virginia,15597,11102,686,0
5,2014,Washington,12517,8554,907,471
5,2014,West Virginia,5563,4878,186,395
5,2014,Wisconsin,9269,8182,415,50
5,2014,Wyoming,1732,1972,68,112
4,2014,Alabama,13842,10285,571,628
4,2014,Alaska,3293,3805,246,204
4,2014,Arizona,10229,6786,644,493
4,2014,Arkansas,4509,4705,137,270
4,2014,California,40847,29602,4030,0
4,2014,Colorado,14888,11741,793,847
4,2014,Connecticut,4885,2714,75,0
4,2014,Delaware,1449,957,62,63
4,2014,District of Columbia,29,5,0,2
4,2014,Florida,37470,19213,1728,1476
4,2014,Georgia,10794,6894,318,368
4,2014,Guam,107,64,31,7
4,2014,Hawaii,0,0,0,0
4,2014,Idaho,2524,3506,103,136
4,2014,Illinois,21131,11333,0,726
4,2014,Indiana,16956,11235,801,571
4,2014,Iowa,183,2379,17,4
4,2014,Kansas,4961,4849,290,255
4,2014,Kentucky,7460,6916,148,439
4,2014,Louisiana,9614,7205,510,464
4,2014,Maine,3028,3280,117,151
4,2014,Mariana Islands,0,2,0,0
4,2014,Maryland,4065,4397,51,11
4,2014,Massachusetts,5277,2791,434,178
4,2014,Michigan,10199,8974,324,191
4,2014,Minnesota,9635,11501,422,371
4,2014,Mississippi,5471,4232,177,284
4,2014,Missouri,16394,13060,697,831
4,2014,Montana,2846,4260,104,248
4,2014,Nebraska,114,1530,20,4
4,2014,Nevada,4030,2969,223,205
4,2014,New Hampshire,4324,3113,93,3
4,2014,New Jersey,5108,3208,156,0
4,2014,New Mexico,4751,3793,258,211
4,2014,New York,8812,14214,682,159
4,2014,North Carolina,899,9966,496,157
4,2014,North Dakota,1931,3158,62,106
4,2014,Ohio,26196,18183,1228,1161
4,2014,Oklahoma,11910,9474,827,786
4,2014,Oregon,10106,9347,0,0
4,2014,Pennsylvania,44546,7942,0,0
4,2014,Puerto Rico,965,183,19,34
4,2014,Rhode Island,846,664,46,98
4,2014,South Carolina,7753,4816,372,253
4,2014,South Dakota,2219,3235,89,177
4,2014,Tennessee,16972,11316,0,670
4,2014,Texas,38657,30379,2127,2072
4,2014,Utah,2560,3154,110,134
4,2014,Vermont,1485,1527,62,39
4,2014,Virgin Islands,24,0,0,0
4,2014,Virginia,17184,13113,740,0
4,2014,Washington,13876,9961,1074,492
4,2014,West Virginia,6345,6087,198,398
4,2014,Wisconsin,12764,12744,510,39
4,2014,Wyoming,2005,2209,77,112
3,2014,Alabama,17289,13141,691,762
3,2014,Alaska,2886,3330,209,181
3,2014,Arizona,12720,8253,629,593
3,2014,Arkansas,6054,5924,135,421
3,2014,California,45089,34352,4833,0
3,2014,Colorado,18478,13652,766,985
3,2014,Connecticut,6563,12310,171,0
3,2014,Delaware,1809,1219,70,90
3,2014,District of Columbia,45,3,0,0
3,2014,Florida,42745,23125,1819,1602
3,2014,Georgia,15033,10064,364,571
3,2014,Guam,105,77,19,4
3,2014,Hawaii,0,0,0,0
3,2014,Idaho,3166,4346,135,182
3,2014,Illinois,26637,15182,0,1025
3,2014,Indiana,23024,15040,1085,705
3,2014,Iowa,237,3580,22,6
3,2014,Kansas,6240,6138,291,369
3,2014,Kentucky,10541,8970,216,507
3,2014,Louisiana,12132,9994,553,589
3,2014,Maine,3478,3487,158,145
3,2014,Mariana Islands,0,0,0,0
3,2014,Maryland,8197,5712,70,9
3,2014,Massachusetts,6794,3607,406,204
3,2014,Michigan,13134,11534,431,257
3,2014,Minnesota,10604,12475,533,409
3,2014,Mississippi,7582,6093,182,311
3,2014,Missouri,20739,15823,876,905
3,2014,Montana,3307,4683,110,248
3,2014,Nebraska,121,2079,26,4
3,2014,Nevada,4727,3495,305,306
3,2014,New Hampshire,5060,3695,106,1
3,2014,New Jersey,5486,4034,205,0
3,2014,New Mexico,5928,5200,305,319
3,2014,New York,9717,15665,913,158
3,2014,North Carolina,1054,13571,528,227
3,2014,North Dakota,1966,3397,78,107
3,2014,Ohio,32656,21426,1535,1361
3,2014,Oklahoma,13697,11271,801,848
3,2014,Oregon,12411,11829,0,0
3,2014,Pennsylvania,57940,10351,0,0
3,2014,Puerto Rico,1167,194,4,39
3,2014,Rhode Island,1106,912,51,131
3,2014,South Carolina,10077,6225,451,282
3,2014,South Dakota,2857,4061,105,169
3,2014,Tennessee,19944,15014,0,898
3,2014,Texas,49169,38758,2453,2493
3,2014,Utah,3322,3888,117,139
3,2014,Vermont,1615,1563,71,55
3,2014,Virgin Islands,17,1,0,0
3,2014,Virginia,23015,16781,904,0
3,2014,Washington,16516,12072,1185,544
3,2014,West Virginia,8542,7716,269,463
3,2014,Wisconsin,14797,15233,581,45
3,2014,Wyoming,2267,2379,82,121
2,2014,Alabama,19710,14439,679,1087
2,2014,Alaska,2697,2652,173,184
2,2014,Arizona,13149,8294,631,749
2,2014,Arkansas,7312,7375,127,662
2,2014,California,39048,29728,4280,0
2,2014,Colorado,17215,13037,661,1055
2,2014,Connecticut,5246,11351,149,0
2,2014,Delaware,1660,1022,95,89
2,2014,District of Columbia,25,2,0,1
2,2014,Florida,46802,25174,1614,2008
2,2014,Georgia,17171,10809,355,1041
2,2014,Guam,88,46,23,1
2,2014,Hawaii,0,0,0,0
2,2014,Idaho,3263,4333,136,279
2,2014,Illinois,23448,13449,0,990
2,2014,Indiana,22970,14166,904,772
2,2014,Iowa,206,2939,27,7
2,2014,Kansas,7199,6496,313,521
2,2014,Kentucky,13082,10425,214,1157
2,2014,Louisiana,13147,10479,467,698
2,2014,Maine,3221,3082,156,177
2,2014,Mariana Islands,0,1,0,0
2,2014,Maryland,10156,5446,47,12
2,2014,Massachusetts,5471,2679,346,161
2,2014,Michigan,11886,9984,352,242
2,2014,Minnesota,8845,9013,437,354
2,2014,Mississippi,9222,6691,199,517
2,2014,Missouri,21678,16291,825,1311
2,2014,Montana,2798,4003,117,337
2,2014,Nebraska,113,2129,16,4
2,2014,Nevada,5089,3284,210,323
2,2014,New Hampshire,4270,3080,89,4
2,2014,New Jersey,4327,3290,145,0
2,2014,New Mexico,5979,4999,271,347
2,2014,New York,8553,13614,731,149
2,2014,North Carolina,1082,15014,504,489
2,2014,North Dakota,1910,2814,62,104
2,2014,Ohio,32864,19732,1373,1707
2,2014,Oklahoma,15122,11260,740,1210
2,2014,Oregon,12334,10825,0,0
2,2014,Pennsylvania,47511,10231,0,0
2,2014,Puerto Rico,1140,182,15,33
2,2014,Rhode Island,996,718,31,141
2,2014,South Carolina,11484,6181,281,478
2,2014,South Dakota,3008,4013,92,217
2,2014,Tennessee,25694,17965,0,1199
2,2014,Texas,55417,41550,2271,3610
2,2014,Utah,3584,3976,85,193
2,2014,Vermont,1662,1337,68,61
2,2014,Virgin Islands,17,3,0,0
2,2014,Virginia,24248,16694,1131,0
2,2014,Washington,15785,12011,1248,754
2,2014,West Virginia,8737,7936,241,863
2,2014,Wisconsin,13860,11750,451,67
2,2014,Wyoming,2187,2231,73,131
1,2014,Alabama,12371,12790,579,583
1,2014,Alaska,1994,2128,202,130
1,2014,Arizona,9833,7135,563,435
1,2014,Arkansas,4337,5573,112,265
1,2014,California,33834,27585,3822,0
1,2014,Colorado,14078,11498,678,784
1,2014,Connecticut,5330,6693,119,0
1,2014,Delaware,1325,943,80,59
1,2014,District of Columbia,48,3,0,1
1,2014,Florida,37372,22370,1671,1519
1,2014,Georgia,9861,8510,303,418
1,2014,Guam,91,52,30,0
1,2014,Hawaii,0,0,0,0
1,2014,Idaho,2265,3193,113,144
1,2014,Illinois,20164,11190,0,784
1,2014,Indiana,14854,10418,908,525
1,2014,Iowa,214,2413,24,1
1,2014,Kansas,5257,5907,247,301
1,2014,Kentucky,7116,6657,200,439
1,2014,Louisiana,9395,10294,495,418
1,2014,Maine,2476,2616,122,138
1,2014,Mariana Islands,0,0,0,0
1,2014,Maryland,13512,4859,35,6
1,2014,Massachusetts,5374,2727,367,137
1,2014,Michigan,7388,7414,355,153
1,2014,Minnesota,7500,7101,430,322
1,2014,Mississippi,5347,5946,166,257
1,2014,Missouri,16170,12823,840,734
1,2014,Montana,2280,3252,75,217
1,2014,Nebraska,93,1966,13,3
1,2014,Nevada,3683,2761,222,261
1,2014,New Hampshire,3767,2830,85,3
1,2014,New Jersey,4461,3337,156,0
1,2014,New Mexico,4256,3940,222,214
1,2014,New York,8356,11964,704,137
1,2014,North Carolina,743,11645,457,209
1,2014,North Dakota,1441,2621,62,86
1,2014,Ohio,21851,14893,1266,963
1,2014,Oklahoma,11442,10339,763,762
1,2014,Oregon,10184,9273,0,0
1,2014,Pennsylvania,207,48368,153,0
1,2014,Puerto Rico,1132,215,10,36
1,2014,Rhode Island,802,676,21,141
1,2014,South Carolina,7312,5263,308,264
1,2014,South Dakota,2283,3302,79,141
1,2014,Tennessee,17208,13754,0,693
1,2014,Texas,39174,36808,2083,2019
1,2014,Utah,2583,3106,117,105
1,2014,Vermont,971,1067,53,45
1,2014,Virgin Islands,18,2,0,0
1,2014,Virginia,16759,14172,716,0
1,2014,Washington,13899,10505,1085,556
1,2014,West Virginia,5748,5726,233,339
1,2014,Wisconsin,9720,8491,472,42
1,2014,Wyoming,1504,1816,87,82
12,2013,Alabama,20186,30523,738,926
12,2013,Alaska,3036,4064,193,205
12,2013,Arizona,13122,12723,632,574
12,2013,Arkansas,6292,13463,123,333
12,2013,California,34360,70609,68,0
12,2013,Colorado,18259,20072,807,975
12,2013,Connecticut,5120,4206,162,0
12,2013,Delaware,1618,1871,97,53
12,2013,District of Columbia,32,3,0,0
12,2013,Florida,44668,38782,1742,1890
12,2013,Georgia,16043,22996,347,649
12,2013,Guam,71,49,16,5
12,2013,Hawaii,0,0,0,0
12,2013,Idaho,3677,6904,140,200
12,2013,Illinois,23671,19326,0,1060
12,2013,Indiana,20168,21557,841,778
12,2013,Iowa,217,5671,17,6
12,2013,Kansas,6785,11288,270,402
12,2013,Kentucky,11500,17782,251,599
12,2013,Louisiana,14000,25519,522,718
12,2013,Maine,2798,4518,114,146
12,2013,Mariana Islands,0,2,0,0
12,2013,Maryland,10340,8061,52,0
12,2013,Massachusetts,5005,3082,345,140
12,2013,Michigan,9884,16140,361,223
12,2013,Minnesota,8191,12738,452,335
12,2013,Mississippi,8172,17156,192,429
12,2013,Missouri,20002,24195,813,861
12,2013,Montana,3282,6369,81,228
12,2013,Nebraska,157,4419,13,5
12,2013,Nevada,5141,4866,222,342
12,2013,New Hampshire,4472,3985,74,3
12,2013,New Jersey,4332,4632,154,0
12,2013,New Mexico,5833,6878,249,268
12,2013,New York,8013,20786,689,154
12,2013,North Carolina,1171,28667,472,221
12,2013,North Dakota,1823,4293,67,99
12,2013,Ohio,31976,30852,1252,1345
12,2013,Oklahoma,14536,19621,811,1027
12,2013,Oregon,12103,14426,0,0
12,2013,Pennsylvania,20,68271,252,0
12,2013,Puerto Rico,1032,218,11,42
12,2013,Rhode Island,846,904,36,180
12,2013,South Carolina,10335,13522,411,344
12,2013,South Dakota,2749,5832,83,197
12,2013,Tennessee,24107,29742,0,1069
12,2013,Texas,56566,78068,2290,2861
12,2013,Utah,4493,7958,126,163
12,2013,Vermont,1140,1629,63,41
12,2013,Virgin Islands,32,3,0,1
12,2013,Virginia,22960,27395,989,0
12,2013,Washington,17123,16363,1167,529
12,2013,West Virginia,9064,13497,297,468
12,2013,Wisconsin,12457,14499,517,28
12,2013,Wyoming,2439,3363,67,122
11,2013,Alabama,14646,22547,508,808
11,2013,Alaska,2472,3482,168,182
11,2013,Arizona,10029,10055,526,534
11,2013,Arkansas,4547,12292,98,369
11,2013,California,31163,43714,84,0
11,2013,Colorado,15843,16429,643,962
11,2013,Connecticut,4856,3780,78,0
11,2013,Delaware,1335,1809,60,51
11,2013,District of Columbia,29,5,0,1
11,2013,Florida,37545,30492,1571,1622
11,2013,Georgia,11071,16419,310,493
11,2013,Guam,55,33,11,4
11,2013,Hawaii,0,0,0,0
11,2013,Idaho,2493,5285,82,182
11,2013,Illinois,20356,18330,0,923
11,2013,Indiana,17093,21064,744,723
11,2013,Iowa,196,5246,22,10
11,2013,Kansas,5534,10120,236,368
11,2013,Kentucky,8074,15492,208,625
11,2013,Louisiana,9894,20151,426,608
11,2013,Maine,2363,5048,106,140
11,2013,Mariana Islands,0,5,0,0
11,2013,Maryland,7478,8311,45,2
11,2013,Massachusetts,4918,3583,301,162
11,2013,Michigan,8496,18252,257,208
11,2013,Minnesota,7482,14683,326,301
11,2013,Mississippi,5937,14525,166,373
11,2013,Missouri,15610,23535,617,904
11,2013,Montana,2506,5461,80,222
11,2013,Nebraska,100,3706,11,2
11,2013,Nevada,4165,3962,199,303
11,2013,New Hampshire,3898,3930,53,1
11,2013,New Jersey,4849,5050,132,0
11,2013,New Mexico,4612,5718,210,261
11,2013,New York,7289,22304,530,133
11,2013,North Carolina,858,21936,380,224
11,2013,North Dakota,1499,4459,52,96
11,2013,Ohio,26725,29854,962,1341
11,2013,Oklahoma,12481,17046,769,929
11,2013,Oregon,10276,12558,0,0
11,2013,Pennsylvania,25,70428,184,0
11,2013,Puerto Rico,1218,235,10,24
11,2013,Rhode Island,865,904,23,121
11,2013,South Carolina,7799,10468,310,295
11,2013,South Dakota,2111,5697,81,147
11,2013,Tennessee,19267,24267,0,929
11,2013,Texas,43195,57710,1701,2556
11,2013,Utah,3132,6023,103,114
11,2013,Vermont,999,1905,46,56
11,2013,Virgin Islands,12,0,0,0
11,2013,Virginia,19170,24822,926,0
11,2013,Washington,13521,14411,901,536
11,2013,West Virginia,6087,13313,187,453
11,2013,Wisconsin,10913,18644,389,30
11,2013,Wyoming,1802,2772,66,108
10,2013,Alabama,12230,15479,461,740
10,2013,Alaska,3039,4016,220,252
10,2013,Arizona,8719,7750,483,485
10,2013,Arkansas,3948,8699,73,362
10,2013,California,30693,37814,132,0
10,2013,Colorado,13346,14105,548,901
10,2013,Connecticut,4324,3224,78,0
10,2013,Delaware,1336,1326,67,78
10,2013,District of Columbia,35,1,1,0
10,2013,Florida,34006,23276,1372,1489
10,2013,Georgia,9429,12015,217,509
10,2013,Guam,66,51,6,3
10,2013,Hawaii,0,0,0,0
10,2013,Idaho,2190,4920,78,163
10,2013,Illinois,17090,14128,0,737
10,2013,Indiana,14671,14624,620,570
10,2013,Iowa,212,3696,24,6
10,2013,Kansas,4983,7034,203,322
10,2013,Kentucky,6821,10102,146,580
10,2013,Louisiana,8904,15354,397,560
10,2013,Maine,2664,6369,88,178
10,2013,Mariana Islands,0,2,0,0
10,2013,Maryland,13453,5973,81,6
10,2013,Massachusetts,4844,3209,270,135
10,2013,Michigan,8034,14119,251,205
10,2013,Minnesota,7769,17272,328,304
10,2013,Mississippi,5495,8248,154,360
10,2013,Missouri,15300,18695,517,935
10,2013,Montana,2378,6121,85,235
10,2013,Nebraska,74,2782,19,6
10,2013,Nevada,3873,3221,195,277
10,2013,New Hampshire,3877,3981,45,5
10,2013,New Jersey,5067,4084,190,0
10,2013,New Mexico,4658,4803,230,238
10,2013,New York,7890,19394,516,141
10,2013,North Carolina,737,15688,322,220
10,2013,North Dakota,1406,5451,54,93
10,2013,Ohio,23348,20561,847,1091
10,2013,Oklahoma,9902,11757,536,823
10,2013,Oregon,9127,10336,0,0
10,2013,Pennsylvania,16,58745,186,0
10,2013,Puerto Rico,1160,275,14,34
10,2013,Rhode Island,863,837,23,132
10,2013,South Carolina,6311,6978,241,263
10,2013,South Dakota,1873,6055,64,124
10,2013,Tennessee,15858,16070,0,725
10,2013,Texas,36720,44769,1455,2387
10,2013,Utah,2305,3902,72,116
10,2013,Vermont,1040,1820,48,42
10,2013,Virgin Islands,22,1,0,0
10,2013,Virginia,17306,18458,859,0
10,2013,Washington,13581,12684,814,545
10,2013,West Virginia,5791,9447,177,435
10,2013,Wisconsin,11776,17109,414,47
10,2013,Wyoming,1445,2143,51,95
9,2013,Alabama,11406,13077,566,616
9,2013,Alaska,2152,3073,132,154
9,2013,Arizona,8488,7654,491,372
9,2013,Arkansas,3773,6273,70,291
9,2013,California,27422,39102,75,0
9,2013,Colorado,12795,12751,515,789
9,2013,Connecticut,4649,3859,62,0
9,2013,Delaware,1106,1075,39,51
9,2013,District of Columbia,33,3,0,0
9,2013,Florida,31866,20815,1440,1351
9,2013,Georgia,8385,8957,213,421
9,2013,Guam,53,29,14,2
9,2013,Hawaii,0,0,0,0
9,2013,Idaho,2136,4609,78,158
9,2013,Illinois,14147,12860,0,743
9,2013,Indiana,12956,12954,576,569
9,2013,Iowa,153,3166,20,6
9,2013,Kansas,4069,5993,208,213
9,2013,Kentucky,6237,7751,141,502
9,2013,Louisiana,10217,15969,419,645
9,2013,Maine,2613,4902,84,139
9,2013,Mariana Islands,0,1,0,0
9,2013,Maryland,38055,9912,221,17
9,2013,Massachusetts,4096,2624,274,124
9,2013,Michigan,7795,13428,275,217
9,2013,Minnesota,7279,16139,313,303
9,2013,Mississippi,4832,6489,134,276
9,2013,Missouri,14101,14257,536,770
9,2013,Montana,2288,4940,61,212
9,2013,Nebraska,68,2256,9,5
9,2013,Nevada,3358,3109,176,228
9,2013,New Hampshire,3553,3355,46,1
9,2013,New Jersey,4726,3189,176,0
9,2013,New Mexico,3946,4090,176,193
9,2013,New York,7198,16803,688,136
9,2013,North Carolina,578,12550,324,210
9,2013,North Dakota,1466,4170,50,85
9,2013,Ohio,20526,18142,765,995
9,2013,Oklahoma,8639,9982,503,747
9,2013,Oregon,8831,10864,0,0
9,2013,Pennsylvania,16,52691,172,0
9,2013,Puerto Rico,1162,269,10,24
9,2013,Rhode Island,759,715,20,125
9,2013,South Carolina,5615,5945,180,241
9,2013,South Dakota,1808,4431,75,148
9,2013,Tennessee,14814,13908,0,620
9,2013,Texas,33690,45571,1469,2128
9,2013,Utah,2292,3782,44,117
9,2013,Vermont,1093,1553,35,61
9,2013,Virgin Islands,17,3,0,1
9,2013,Virginia,15952,16794,761,0
9,2013,Washington,11904,11700,775,486
9,2013,West Virginia,5311,7849,179,394
9,2013,Wisconsin,11423,14573,348,42
9,2013,Wyoming,1533,2336,67,90
8,2013,Alabama,14310,13402,350,688
8,2013,Alaska,2743,3827,150,178
8,2013,Arizona,9868,8476,457,444
8,2013,Arkansas,4405,6128,73,316
8,2013,California,31020,39974,74,0
8,2013,Colorado,12739,12081,485,818
8,2013,Connecticut,5169,3252,73,0
8,2013,Delaware,1196,1032,45,52
8,2013,District of Columbia,32,2,0,1
8,2013,Florida,35828,20307,1409,1545
8,2013,Georgia,10115,8861,216,496
8,2013,Guam,58,38,20,5
8,2013,Hawaii,0,0,0,0
8,2013,Idaho,2483,4221,60,162
8,2013,Illinois,16360,12936,0,690
8,2013,Indiana,14264,12775,597,549
8,2013,Iowa,223,2519,17,2
8,2013,Kansas,4823,5852,172,276
8,2013,Kentucky,7225,8437,134,577
8,2013,Louisiana,10247,12044,410,546
8,2013,Maine,2589,3687,70,129
8,2013,Mariana Islands,0,0,0,0
8,2013,Maryland,7716,6779,112,15
8,2013,Massachusetts,4820,3034,365,204
8,2013,Michigan,7767,10728,245,170
8,2013,Minnesota,7706,12119,306,300
8,2013,Mississippi,6169,7080,154,388
8,2013,Missouri,16625,14656,505,834
8,2013,Montana,3067,4888,108,257
8,2013,Nebraska,92,2088,9,2
8,2013,Nevada,3906,3176,195,254
8,2013,New Hampshire,3823,3191,55,0
8,2013,New Jersey,6036,3631,198,0
8,2013,New Mexico,4583,4243,217,250
8,2013,New York,7552,12961,465,144
8,2013,North Carolina,1125,13357,322,217
8,2013,North Dakota,1390,3155,37,72
8,2013,Ohio,21681,16535,723,1064
8,2013,Oklahoma,11047,10731,469,803
8,2013,Oregon,9292,9196,0,0
8,2013,Pennsylvania,29,52638,170,0
8,2013,Puerto Rico,1292,209,10,26
8,2013,Rhode Island,827,676,15,116
8,2013,South Carolina,6962,6587,168,288
8,2013,South Dakota,1861,3638,50,118
8,2013,Tennessee,16500,14236,0,724
8,2013,Texas,38576,45538,1583,2160
8,2013,Utah,2392,3242,54,126
8,2013,Vermont,984,1244,30,47
8,2013,Virgin Islands,20,8,0,0
8,2013,Virginia,17394,14938,742,0
8,2013,Washington,13247,11664,847,516
8,2013,West Virginia,6037,6868,143,383
8,2013,Wisconsin,10107,11966,333,34
8,2013,Wyoming,1736,2241,44,106
7,2013,Alabama,12058,12037,381,552
7,2013,Alaska,2304,2659,134,154
7,2013,Arizona,8425,6293,430,410
7,2013,Arkansas,4027,4183,63,241
7,2013,California,29531,31564,75,0
7,2013,Colorado,11755,9266,514,649
7,2013,Connecticut,4649,2497,53,0
7,2013,Delaware,1183,787,49,34
7,2013,District of Columbia,30,1,0,1
7,2013,Florida,34204,18664,1334,1365
7,2013,Georgia,8893,6506,231,382
7,2013,Guam,59,44,10,0
7,2013,Hawaii,0,0,0,0
7,2013,Idaho,1992,2898,75,122
7,2013,Illinois,15986,10383,0,706
7,2013,Indiana,12316,9385,481,455
7,2013,Iowa,82,1603,10,1
7,2013,Kansas,4830,4368,172,251
7,2013,Kentucky,6395,6133,184,444
7,2013,Louisiana,9017,8014,386,439
7,2013,Maine,2244,2729,73,123
7,2013,Mariana Islands,0,0,0,0
7,2013,Maryland,6533,5355,97,18
7,2013,Massachusetts,4283,2289,236,131
7,2013,Michigan,7378,7169,196,157
7,2013,Minnesota,7020,7351,258,220
7,2013,Mississippi,5315,4149,102,244
7,2013,Missouri,14710,10174,446,628
7,2013,Montana,2393,3445,70,193
7,2013,Nebraska,80,1450,14,2
7,2013,Nevada,3617,2706,178,244
7,2013,New Hampshire,3289,2643,35,0
7,2013,New Jersey,6528,3194,241,0
7,2013,New Mexico,4245,3514,197,300
7,2013,New York,7572,9719,403,103
7,2013,North Carolina,561,9607,293,183
7,2013,North Dakota,1197,2267,32,58
7,2013,Ohio,21099,14667,772,877
7,2013,Oklahoma,10138,7996,473,715
7,2013,Oregon,8386,7441,0,0
7,2013,Pennsylvania,19,43118,217,0
7,2013,Puerto Rico,1106,216,10,19
7,2013,Rhode Island,760,638,28,129
7,2013,South Carolina,6074,4428,182,211
7,2013,South Dakota,1675,2555,64,101
7,2013,Tennessee,15367,10932,0,623
7,2013,Texas,35456,29941,1487,1824
7,2013,Utah,2157,2626,56,116
7,2013,Vermont,862,967,44,42
7,2013,Virgin Islands,24,4,0,1
7,2013,Virginia,15759,12570,631,0
7,2013,Washington,11752,9015,641,429
7,2013,West Virginia,5348,5169,132,346
7,2013,Wisconsin,8799,7823,239,18
7,2013,Wyoming,1534,1694,39,78
6,2013,Alabama,11054,10828,349,549
6,2013,Alaska,2470,2593,154,166
6,2013,Arizona,8716,6413,386,370
6,2013,Arkansas,3966,3974,89,261
6,2013,California,29702,35007,78,0
6,2013,Colorado,16137,13206,658,1102
6,2013,Connecticut,4545,3693,80,0
6,2013,Delaware,1175,862,53,58
6,2013,District of Columbia,25,1,0,0
6,2013,Florida,33559,19343,1393,1377
6,2013,Georgia,8591,6541,193,365
6,2013,Guam,44,44,3,4
6,2013,Hawaii,0,0,0,0
6,2013,Idaho,2109,3188,81,123
6,2013,Illinois,15062,10196,0,628
6,2013,Indiana,12447,9845,628,469
6,2013,Iowa,74,1713,11,3
6,2013,Kansas,4370,4246,162,255
6,2013,Kentucky,6556,5943,129,400
6,2013,Louisiana,8734,7613,362,404
6,2013,Maine,2427,2712,80,127
6,2013,Mariana Islands,0,0,0,0
6,2013,Maryland,6849,5318,290,50
6,2013,Massachusetts,4109,2557,280,148
6,2013,Michigan,7492,7573,237,116
6,2013,Minnesota,7399,7387,260,240
6,2013,Mississippi,4744,3848,111,235
6,2013,Missouri,14577,10444,465,613
6,2013,Montana,2433,3569,75,189
6,2013,Nebraska,91,1533,19,4
6,2013,Nevada,4043,3125,196,274
6,2013,New Hampshire,3514,2738,33,2
6,2013,New Jersey,7691,3995,418,0
6,2013,New Mexico,4207,3633,195,221
6,2013,New York,7250,10414,453,112
6,2013,North Carolina,594,9733,312,176
6,2013,North Dakota,1249,2483,31,46
6,2013,Ohio,20896,14770,716,903
6,2013,Oklahoma,9454,7955,445,645
6,2013,Oregon,9161,8079,0,0
6,2013,Pennsylvania,20,45518,266,0
6,2013,Puerto Rico,1320,251,9,26
6,2013,Rhode Island,868,657,44,125
6,2013,South Carolina,6228,4220,149,196
6,2013,South Dakota,1761,2593,60,104
6,2013,Tennessee,14513,10657,0,639
6,2013,Texas,34302,30708,1566,1833
6,2013,Utah,2372,2814,67,91
6,2013,Vermont,931,975,30,21
6,2013,Virgin Islands,33,2,0,0
6,2013,Virginia,16205,12574,597,0
6,2013,Washington,12717,10015,817,449
6,2013,West Virginia,5304,5374,135,305
6,2013,Wisconsin,8632,7553,336,19
6,2013,Wyoming,1641,1840,54,83
5,2013,Alabama,13221,12165,372,559
5,2013,Alaska,2856,3569,191,202
5,2013,Arizona,9533,7320,503,394
5,2013,Arkansas,4865,4917,92,282
5,2013,California,31638,37157,71,0
5,2013,Colorado,15666,12799,654,1057
5,2013,Connecticut,4879,3459,85,0
5,2013,Delaware,1476,1017,71,56
5,2013,District of Columbia,35,5,0,0
5,2013,Florida,35935,21373,1491,1488
5,2013,Georgia,9563,7116,237,379
5,2013,Guam,58,64,9,3
5,2013,Hawaii,0,0,0,0
5,2013,Idaho,2470,3417,107,116
5,2013,Illinois,16142,11591,0,657
5,2013,Indiana,13497,10404,682,468
5,2013,Iowa,78,2016,15,4
5,2013,Kansas,5419,5179,201,288
5,2013,Kentucky,7976,6876,161,511
5,2013,Louisiana,10087,8985,401,502
