month,year,state,permit,handgun,long_gun,other,multiple
9,2014,Tennessee,6139,16841,14442,0,805
9,2014,Texas,16930,34837,46899,1949,2376
9,2014,Utah,9956,2458,4059,90,144
9,2014,Vermont,0,1033,1604,45,57
9,2014,Virgin Islands,100,8,4,0,0
9,2014,Virginia,109,16028,14835,754,0
9,2014,Washington,8868,11366,10589,919,532
9,2014,West Virginia,824,5203,7365,189,425
9,2014,Wisconsin,3991,9224,13579,412,31
9,2014,Wyoming,627,1514,2483,53,97
8,2014,Alabama,14823,13082,11806,504,781
8,2014,Alaska,190,2923,3852,143,231
8,2014,Arizona,6743,9189,7159,616,500
8,2014,Arkansas,3028,4075,5296,102,300
8,2014,California,45625,38710,30590,3454,0
8,2014,Colorado,4055,14088,12531,639,908
8,2014,Connecticut,7758,6001,2553,77,0
8,2014,Delaware,238,1427,1623,53,53
8,2014,District of Columbia,0,44,3,0,0
8,2014,Florida,11081,37260,19794,2009,1649
8,2014,Georgia,11493,10608,8358,291,502
8,2014,Guam,0,82,47,29,4
8,2014,Hawaii,1130,0,0,0,0
8,2014,Idaho,2709,2298,3968,97,164
8,2014,Illinois,62282,16532,12191,0,716
8,2014,Indiana,7583,15459,12168,662,540
8,2014,Iowa,5476,117,2205,18,3
8,2014,Kansas,1418,3930,4968,201,304
8,2014,Kentucky,213126,7230,7382,155,558
8,2014,Louisiana,0,10024,10791,575,589
8,2014,Maine,0,2299,3387,113,137
8,2014,Mariana Islands,0,0,0,0,0
8,2014,Maryland,960,2393,4587,62,10
8,2014,Massachusetts,5807,4868,2726,320,181
8,2014,Michigan,13597,7886,9867,267,172
8,2014,Minnesota,17989,6595,11540,378,327
8,2014,Mississippi,634,5690,6078,176,314
8,2014,Missouri,4586,17329,14418,677,1015
8,2014,Montana,835,2712,4427,68,228
8,2014,Nebraska,2681,81,1878,8,4
8,2014,Nevada,1400,3749,2720,189,268
8,2014,New Hampshire,2811,3616,3162,74,2
8,2014,New Jersey,0,3653,3035,140,0
8,2014,New Mexico,745,4498,3949,205,260
8,2014,New York,5904,7025,13388,415,124
8,2014,North Carolina,16602,930,12038,448,246
8,2014,North Dakota,549,1353,2979,49,79
8,2014,Ohio,0,20742,16787,939,1031
8,2014,Oklahoma,0,10714,9635,600,878
8,2014,Oregon,31,8476,8157,0,0
8,2014,Pennsylvania,18353,40384,8958,0,0
8,2014,Puerto Rico,0,1078,256,8,31
8,2014,Rhode Island,0,790,683,37,100
8,2014,South Carolina,6875,6621,5989,329,285
8,2014,South Dakota,0,1972,3693,72,136
8,2014,Tennessee,7569,17136,14233,0,862
8,2014,Texas,16910,38172,43507,2309,2337
8,2014,Utah,12958,2364,3132,87,123
8,2014,Vermont,0,1020,1177,30,47
8,2014,Virgin Islands,119,11,1,0,1
8,2014,Virginia,0,16034,13675,792,0
8,2014,Washington,7650,11570,9239,867,488
8,2014,West Virginia,948,5236,5986,180,380
8,2014,Wisconsin,3164,8526,11849,388,35
8,2014,Wyoming,575,1517,1964,46,83
7,2014,Alabama,17430,11554,9544,492,600
7,2014,Alaska,237,2565,2564,109,130
7,2014,Arizona,4401,8216,5610,557,453
7,2014,Arkansas,2834,3668,3928,133,245
7,2014,California,40766,34912,24482,3254,0
7,2014,Colorado,4049,13288,10489,627,788
7,2014,Connecticut,6897,4141,1489,92,0
7,2014,Delaware,181,1301,1333,64,61
7,2014,District of Columbia,0,44,4,0,1
7,2014,Florida,12265,33878,17356,1737,1419
7,2014,Georgia,13895,8998,5971,261,428
7,2014,Guam,0,72,38,12,4
7,2014,Hawaii,1291,0,0,0,0
7,2014,Idaho,2363,1970,2823,81,132
7,2014,Illinois,60504,15798,9607,0,687
7,2014,Indiana,7651,13475,9126,555,471
7,2014,Iowa,5737,119,1606,14,2
7,2014,Kansas,1644,3884,3623,201,211
7,2014,Kentucky,232847,6375,5428,151,484
7,2014,Louisiana,0,7931,7199,489,427
7,2014,Maine,0,1995,2381,101,124
7,2014,Mariana Islands,0,0,2,0,0
7,2014,Maryland,1065,1953,3534,91,11
7,2014,Massachusetts,6138,3922,2154,292,118
7,2014,Michigan,14814,7133,6479,228,141
7,2014,Minnesota,19088,6012,7192,285,237
7,2014,Mississippi,573,4733,3874,133,259
7,2014,Missouri,4364,12678,9729,570,682
7,2014,Montana,811,2111,3279,73,182
7,2014,Nebraska,2271,75,1241,10,4
7,2014,Nevada,1598,3359,2279,209,214
7,2014,New Hampshire,2668,3126,2456,61,0
7,2014,New Jersey,0,3989,2681,122,0
7,2014,New Mexico,718,3803,3193,230,249
7,2014,New York,9454,7428,9573,338,90
7,2014,North Carolina,17153,787,8442,392,191
7,2014,North Dakota,774,1150,2145,48,73
7,2014,Ohio,0,19770,14202,1000,875
7,2014,Oklahoma,0,9523,7517,644,769
7,2014,Oregon,7,7888,6998,0,0
7,2014,Pennsylvania,18465,34544,6543,0,0
7,2014,Puerto Rico,0,950,214,9,27
7,2014,Rhode Island,0,686,564,31,85
7,2014,South Carolina,7170,5453,4095,294,271
7,2014,South Dakota,7,1816,2559,134,115
7,2014,Tennessee,7937,15442,10414,0,701
7,2014,Texas,19340,32736,28145,2088,2043
7,2014,Utah,14170,1990,2532,69,109
7,2014,Vermont,0,916,888,34,30
7,2014,Virgin Islands,43,13,7,0,0
7,2014,Virginia,0,15727,11605,699,0
7,2014,Washington,8973,10715,7606,839,476
7,2014,West Virginia,873,4847,4587,163,325
7,2014,Wisconsin,3107,7883,7746,364,40
7,2014,Wyoming,544,1425,1691,65,89
6,2014,Alabama,15440,11437,10279,417,568
6,2014,Alaska,228,2627,2467,130,155
6,2014,Arizona,5140,8507,5496,590,456
6,2014,Arkansas,3822,3859,3788,98,231
6,2014,California,39245,34232,24557,3818,0
6,2014,Colorado,3583,12549,9343,600,720
6,2014,Connecticut,7260,4293,1647,70,0
6,2014,Delaware,194,1451,1146,62,63
6,2014,District of Columbia,0,21,1,0,0
6,2014,Florida,13789,33636,17047,1569,1403
6,2014,Georgia,10963,9625,6006,216,342
6,2014,Guam,0,84,42,13,6
6,2014,Hawaii,1210,0,0,0,0
6,2014,Idaho,3254,2220,3190,105,128
6,2014,Illinois,87691,15406,8740,0,570
6,2014,Indiana,7644,13069,8702,530,415
6,2014,Iowa,6704,146,1614,18,4
6,2014,Kansas,1582,3682,3604,172,219
6,2014,Kentucky,199326,6061,5196,157,387
6,2014,Louisiana,0,9220,6868,546,440
6,2014,Maine,0,2065,2185,95,110
6,2014,Mariana Islands,0,0,1,0,0
6,2014,Maryland,986,2383,3641,91,15
6,2014,Massachusetts,6951,4060,2021,305,123
6,2014,Michigan,14346,7041,6044,242,139
6,2014,Minnesota,20821,6592,6796,288,273
6,2014,Mississippi,547,4596,3664,138,235
6,2014,Missouri,3729,13225,9673,584,688
6,2014,Montana,865,2469,3630,73,186
6,2014,Nebraska,2226,89,1144,4,3
6,2014,Nevada,2101,3695,2418,189,220
6,2014,New Hampshire,2691,3214,2561,54,0
6,2014,New Jersey,0,4018,2493,138,0
6,2014,New Mexico,795,4237,3269,208,220
6,2014,New York,6899,6991,9201,343,123
6,2014,North Carolina,18553,751,8702,360,198
6,2014,North Dakota,636,1191,2114,37,62
6,2014,Ohio,0,18471,13177,947,840
6,2014,Oklahoma,0,9705,7568,649,699
6,2014,Oregon,39,8731,7689,0,0
6,2014,Pennsylvania,16933,33261,6077,0,0
6,2014,Puerto Rico,0,930,204,16,19
6,2014,Rhode Island,0,657,487,26,75
6,2014,South Carolina,7923,5911,3745,260,215
6,2014,South Dakota,2,1794,2468,73,134
6,2014,Tennessee,7435,14563,10004,0,663
6,2014,Texas,16019,34426,27426,2067,1798
6,2014,Utah,17714,2182,2654,100,100
6,2014,Vermont,0,867,787,48,32
6,2014,Virgin Islands,83,19,2,0,1
6,2014,Virginia,0,14711,11017,623,0
6,2014,Washington,9081,11690,8253,825,456
6,2014,West Virginia,785,4786,4290,148,305
6,2014,Wisconsin,3528,7922,7111,349,36
6,2014,Wyoming,801,1503,1774,76,92
5,2014,Alabama,16215,12872,8807,502,620
5,2014,Alaska,274,2990,3161,139,187
5,2014,Arizona,6529,9112,6065,582,435
5,2014,Arkansas,6299,3931,3869,102,252
5,2014,California,50964,38192,26630,3879,0
5,2014,Colorado,5543,13775,10818,693,863
5,2014,Connecticut,7632,4837,1900,68,0
5,2014,Delaware,301,1790,1671,61,56
5,2014,District of Columbia,0,29,2,0,0
5,2014,Florida,18764,35254,17504,1756,1518
5,2014,Georgia,12827,10127,6051,301,404
5,2014,Guam,0,77,58,22,9
5,2014,Hawaii,1155,0,0,0,0
5,2014,Idaho,2327,2436,3399,91,151
5,2014,Illinois,64832,17848,9308,0,650
5,2014,Indiana,9559,15395,9454,677,597
5,2014,Iowa,6278,120,1659,19,6
5,2014,Kansas,1675,4155,3779,213,259
5,2014,Kentucky,214214,6668,5294,160,445
5,2014,Louisiana,0,9196,6921,429,511
5,2014,Maine,0,2546,2571,86,134
5,2014,Mariana Islands,0,0,0,0,0
5,2014,Maryland,1199,2532,3877,69,15
5,2014,Massachusetts,6618,4713,2294,293,166
5,2014,Michigan,14896,8422,6988,299,160
5,2014,Minnesota,18283,7285,7633,332,295
5,2014,Mississippi,582,5337,3706,146,245
5,2014,Missouri,3880,14385,9810,590,749
5,2014,Montana,956,2516,3735,80,207
5,2014,Nebraska,2534,107,1323,12,1
5,2014,Nevada,1779,3740,2535,217,259
5,2014,New Hampshire,3393,3831,2802,61,1
5,2014,New Jersey,0,4856,2871,181,0
5,2014,New Mexico,691,4577,3520,270,251
5,2014,New York,6387,8008,10682,444,111
5,2014,North Carolina,20461,767,8557,394,216
5,2014,North Dakota,815,1496,2549,59,82
5,2014,Ohio,0,21891,14553,1013,1030
5,2014,Oklahoma,0,9927,7324,684,768
5,2014,Oregon,40,9636,8199,0,0
5,2014,Pennsylvania,18372,38001,6871,0,0
5,2014,Puerto Rico,0,1084,232,5,28
5,2014,Rhode Island,0,745,592,35,91
5,2014,South Carolina,8671,6444,3875,310,220
5,2014,South Dakota,5,1992,2659,71,127
5,2014,Tennessee,7199,15607,10039,0,722
5,2014,Texas,17072,37264,29032,2209,2027
5,2014,Utah,20462,2454,2854,98,104
5,2014,Vermont,0,977,1014,62,44
5,2014,Virgin Islands,82,8,3,0,1
5,2014,Virginia,0,15597,11102,686,0
5,2014,Washington,12897,12517,8554,907,471
5,2014,West Virginia,911,5563,4878,186,395
5,2014,Wisconsin,4159,9269,8182,415,50
5,2014,Wyoming,931,1732,1972,68,112
4,2014,Alabama,17498,13842,10285,571,628
4,2014,Alaska,345,3293,3805,246,204
4,2014,Arizona,5848,10229,6786,644,493
4,2014,Arkansas,4526,4509,4705,137,270
4,2014,California,58879,40847,29602,4030,0
4,2014,Colorado,6343,14888,11741,793,847
4,2014,Connecticut,13030,4885,2714,75,0
4,2014,Delaware,288,1449,957,62,63
4,2014,District of Columbia,0,29,5,0,2
4,2014,Florida,31586,37470,19213,1728,1476
4,2014,Georgia,15172,10794,6894,318,368
4,2014,Guam,0,107,64,31,7
4,2014,Hawaii,1597,0,0,0,0
4,2014,Idaho,3337,2524,3506,103,136
4,2014,Illinois,72734,21131,11333,0,726
4,2014,Indiana,12335,16956,11235,801,571
4,2014,Iowa,7746,183,2379,17,4
4,2014,Kansas,2032,4961,4849,290,255
4,2014,Kentucky,255799,7460,6916,148,439
4,2014,Louisiana,0,9614,7205,510,464
4,2014,Maine,0,3028,3280,117,151
4,2014,Mariana Islands,0,0,2,0,0
4,2014,Maryland,1804,4065,4397,51,11
4,2014,Massachusetts,7412,5277,2791,434,178
4,2014,Michigan,16595,10199,8974,324,191
4,2014,Minnesota,23552,9635,11501,422,371
4,2014,Mississippi,785,5471,4232,177,284
4,2014,Missouri,5066,16394,13060,697,831
4,2014,Montana,1312,2846,4260,104,248
4,2014,Nebraska,3488,114,1530,20,4
4,2014,Nevada,1999,4030,2969,223,205
4,2014,New Hampshire,4018,4324,3113,93,3
4,2014,New Jersey,0,5108,3208,156,0
4,2014,New Mexico,743,4751,3793,258,211
4,2014,New York,19290,8812,14214,682,159
4,2014,North Carolina,44082,899,9966,496,157
4,2014,North Dakota,881,1931,3158,62,106
4,2014,Ohio,0,26196,18183,1228,1161
4,2014,Oklahoma,0,11910,9474,827,786
4,2014,Oregon,20,10106,9347,0,0
4,2014,Pennsylvania,22034,44546,7942,0,0
4,2014,Puerto Rico,0,965,183,19,34
4,2014,Rhode Island,0,846,664,46,98
4,2014,South Carolina,6671,7753,4816,372,253
4,2014,South Dakota,9,2219,3235,89,177
4,2014,Tennessee,7903,16972,11316,0,670
4,2014,Texas,18481,38657,30379,2127,2072
4,2014,Utah,23149,2560,3154,110,134
4,2014,Vermont,0,1485,1527,62,39
4,2014,Virgin Islands,77,24,0,0,0
4,2014,Virginia,0,17184,13113,740,0
4,2014,Washington,18752,13876,9961,1074,492
4,2014,West Virginia,1150,6345,6087,198,398
4,2014,Wisconsin,5940,12764,12744,510,39
4,2014,Wyoming,617,2005,2209,77,112
3,2014,Alabama,21849,17289,13141,691,762
3,2014,Alaska,259,2886,3330,209,181
3,2014,Arizona,3704,12720,8253,629,593
3,2014,Arkansas,4992,6054,5924,135,421
3,2014,California,52153,45089,34352,4833,0
3,2014,Colorado,4661,18478,13652,766,985
3,2014,Connecticut,17496,6563,12310,171,0
3,2014,Delaware,334,1809,1219,70,90
3,2014,District of Columbia,0,45,3,0,0
3,2014,Florida,32405,42745,23125,1819,1602
3,2014,Georgia,16042,15033,10064,364,571
3,2014,Guam,0,105,77,19,4
3,2014,Hawaii,1333,0,0,0,0
3,2014,Idaho,5538,3166,4346,135,182
3,2014,Illinois,102752,26637,15182,0,1025
3,2014,Indiana,12438,23024,15040,1085,705
3,2014,Iowa,9748,237,3580,22,6
3,2014,Kansas,2493,6240,6138,291,369
3,2014,Kentucky,257321,10541,8970,216,507
3,2014,Louisiana,0,12132,9994,553,589
3,2014,Maine,0,3478,3487,158,145
3,2014,Mariana Islands,0,0,0,0,0
3,2014,Maryland,2843,8197,5712,70,9
3,2014,Massachusetts,9160,6794,3607,406,204
3,2014,Michigan,16900,13134,11534,431,257
3,2014,Minnesota,25822,10604,12475,533,409
3,2014,Mississippi,758,7582,6093,182,311
3,2014,Missouri,5224,20739,15823,876,905
3,2014,Montana,1270,3307,4683,110,248
3,2014,Nebraska,4128,121,2079,26,4
3,2014,Nevada,2428,4727,3495,305,306
3,2014,New Hampshire,3631,5060,3695,106,1
3,2014,New Jersey,0,5486,4034,205,0
3,2014,New Mexico,715,5928,5200,305,319
3,2014,New York,7078,9717,15665,913,158
3,2014,North Carolina,522188,1054,13571,528,227
3,2014,North Dakota,583,1966,3397,78,107
3,2014,Ohio,0,32656,21426,1535,1361
3,2014,Oklahoma,0,13697,11271,801,848
3,2014,Oregon,106,12411,11829,0,0
3,2014,Pennsylvania,25102,57940,10351,0,0
3,2014,Puerto Rico,0,1167,194,4,39
3,2014,Rhode Island,0,1106,912,51,131
3,2014,South Carolina,9518,10077,6225,451,282
3,2014,South Dakota,8,2857,4061,105,169
3,2014,Tennessee,7488,19944,15014,0,898
3,2014,Texas,26007,49169,38758,2453,2493
3,2014,Utah,14828,3322,3888,117,139
3,2014,Vermont,0,1615,1563,71,55
3,2014,Virgin Islands,90,17,1,0,0
3,2014,Virginia,0,23015,16781,904,0
3,2014,Washington,12531,16516,12072,1185,544
3,2014,West Virginia,1336,8542,7716,269,463
3,2014,Wisconsin,6122,14797,15233,581,45
3,2014,Wyoming,523,2267,2379,82,121
2,2014,Alabama,21593,19710,14439,679,1087
2,2014,Alaska,115,2697,2652,173,184
2,2014,Arizona,3487,13149,8294,631,749
2,2014,Arkansas,3910,7312,7375,127,662
2,2014,California,36848,39048,29728,4280,0
2,2014,Colorado,4949,17215,13037,661,1055
2,2014,Connecticut,12879,5246,11351,149,0
2,2014,Delaware,326,1660,1022,95,89
2,2014,District of Columbia,0,25,2,0,1
2,2014,Florida,20119,46802,25174,1614,2008
2,2014,Georgia,14467,17171,10809,355,1041
2,2014,Guam,0,88,46,23,1
2,2014,Hawaii,1222,0,0,0,0
2,2014,Idaho,2266,3263,4333,136,279
2,2014,Illinois,78016,23448,13449,0,990
2,2014,Indiana,12042,22970,14166,904,772
2,2014,Iowa,9818,206,2939,27,7
2,2014,Kansas,1737,7199,6496,313,521
2,2014,Kentucky,227921,13082,10425,214,1157
2,2014,Louisiana,0,13147,10479,467,698
2,2014,Maine,0,3221,3082,156,177
2,2014,Mariana Islands,0,0,1,0,0
2,2014,Maryland,2983,10156,5446,47,12
2,2014,Massachusetts,7997,5471,2679,346,161
2,2014,Michigan,12488,11886,9984,352,242
2,2014,Minnesota,20865,8845,9013,437,354
2,2014,Mississippi,808,9222,6691,199,517
2,2014,Missouri,4154,21678,16291,825,1311
2,2014,Montana,950,2798,4003,117,337
2,2014,Nebraska,3945,113,2129,16,4
2,2014,Nevada,2261,5089,3284,210,323
2,2014,New Hampshire,2718,4270,3080,89,4
2,2014,New Jersey,0,4327,3290,145,0
2,2014,New Mexico,586,5979,4999,271,347
2,2014,New York,4043,8553,13614,731,149
2,2014,North Carolina,199748,1082,15014,504,489
2,2014,North Dakota,1291,1910,2814,62,104
2,2014,Ohio,0,32864,19732,1373,1707
2,2014,Oklahoma,0,15122,11260,740,1210
2,2014,Oregon,38,12334,10825,0,0
2,2014,Pennsylvania,19168,47511,10231,0,0
2,2014,Puerto Rico,0,1140,182,15,33
2,2014,Rhode Island,0,996,718,31,141
2,2014,South Carolina,6641,11484,6181,281,478
2,2014,South Dakota,5,3008,4013,92,217
2,2014,Tennessee,10826,25694,17965,0,1199
2,2014,Texas,26564,55417,41550,2271,3610
2,2014,Utah,12811,3584,3976,85,193
2,2014,Vermont,0,1662,1337,68,61
2,2014,Virgin Islands,88,17,3,0,0
2,2014,Virginia,0,24248,16694,1131,0
2,2014,Washington,10915,15785,12011,1248,754
2,2014,West Virginia,942,8737,7936,241,863
2,2014,Wisconsin,4910,13860,11750,451,67
2,2014,Wyoming,508,2187,2231,73,131
1,2014,Alabama,21881,12371,12790,579,583
1,2014,Alaska,169,1994,2128,202,130
1,2014,Arizona,4382,9833,7135,563,435
1,2014,Arkansas,4330,4337,5573,112,265
1,2014,California,33962,33834,27585,3822,0
1,2014,Colorado,6273,14078,11498,678,784
1,2014,Connecticut,16334,5330,6693,119,0
1,2014,Delaware,61,1325,943,80,59
1,2014,District of Columbia,0,48,3,0,1
1,2014,Florida,16053,37372,22370,1671,1519
1,2014,Georgia,14232,9861,8510,303,418
1,2014,Guam,0,91,52,30,0
1,2014,Hawaii,1337,0,0,0,0
1,2014,Idaho,1923,2265,3193,113,144
1,2014,Illinois,89150,20164,11190,0,784
1,2014,Indiana,11324,14854,10418,908,525
1,2014,Iowa,10269,214,2413,24,1
1,2014,Kansas,1706,5257,5907,247,301
1,2014,Kentucky,240641,7116,6657,200,439
1,2014,Louisiana,0,9395,10294,495,418
1,2014,Maine,0,2476,2616,122,138
1,2014,Mariana Islands,0,0,0,0,0
1,2014,Maryland,3090,13512,4859,35,6
1,2014,Massachusetts,9297,5374,2727,367,137
1,2014,Michigan,14010,7388,7414,355,153
1,2014,Minnesota,18556,7500,7101,430,322
1,2014,Mississippi,688,5347,5946,166,257
1,2014,Missouri,3987,16170,12823,840,734
1,2014,Montana,999,2280,3252,75,217
1,2014,Nebraska,3945,93,1966,13,3
1,2014,Nevada,1994,3683,2761,222,261
1,2014,New Hampshire,3182,3767,2830,85,3
1,2014,New Jersey,0,4461,3337,156,0
1,2014,New Mexico,443,4256,3940,222,214
1,2014,New York,4196,8356,11964,704,137
1,2014,North Carolina,24661,743,11645,457,209
1,2014,North Dakota,1205,1441,2621,62,86
1,2014,Ohio,0,21851,14893,1266,963
1,2014,Oklahoma,0,11442,10339,763,762
1,2014,Oregon,47,10184,9273,0,0
1,2014,Pennsylvania,21228,207,48368,153,0
1,2014,Puerto Rico,0,1132,215,10,36
1,2014,Rhode Island,0,802,676,21,141
1,2014,South Carolina,7415,7312,5263,308,264
1,2014,South Dakota,0,2283,3302,79,141
1,2014,Tennessee,13942,17208,13754,0,693
1,2014,Texas,39851,39174,36808,2083,2019
1,2014,Utah,15423,2583,3106,117,105
1,2014,Vermont,0,971,1067,53,45
1,2014,Virgin Islands,111,18,2,0,0
1,2014,Virginia,0,16759,14172,716,0
1,2014,Washington,11997,13899,10505,1085,556
1,2014,West Virginia,770,5748,5726,233,339
1,2014,Wisconsin,4486,9720,8491,472,42
1,2014,Wyoming,505,1504,1816,87,82
12,2013,Alabama,21065,20186,30523,738,926
12,2013,Alaska,155,3036,4064,193,205
12,2013,Arizona,3482,13122,12723,632,574
12,2013,Arkansas,2811,6292,13463,123,333
12,2013,California,32778,34360,70609,68,0
12,2013,Colorado,3148,18259,20072,807,975
12,2013,Connecticut,12013,5120,4206,162,0
12,2013,Delaware,98,1618,1871,97,53
12,2013,District of Columbia,0,32,3,0,0
12,2013,Florida,12672,44668,38782,1742,1890
12,2013,Georgia,12437,16043,22996,347,649
12,2013,Guam,0,71,49,16,5
12,2013,Hawaii,1401,0,0,0,0
12,2013,Idaho,2236,3677,6904,140,200
12,2013,Illinois,47020,23671,19326,0,1060
12,2013,Indiana,9562,20168,21557,841,778
12,2013,Iowa,6619,217,5671,17,6
12,2013,Kansas,1816,6785,11288,270,402
12,2013,Kentucky,197781,11500,17782,251,599
12,2013,Louisiana,0,14000,25519,522,718
12,2013,Maine,0,2798,4518,114,146
12,2013,Mariana Islands,0,0,2,0,0
12,2013,Maryland,2582,10340,8061,52,0
12,2013,Massachusetts,7829,5005,3082,345,140
12,2013,Michigan,10790,9884,16140,361,223
12,2013,Minnesota,16414,8191,12738,452,335
12,2013,Mississippi,657,8172,17156,192,429
12,2013,Missouri,3323,20002,24195,813,861
12,2013,Montana,687,3282,6369,81,228
12,2013,Nebraska,3976,157,4419,13,5
12,2013,Nevada,1928,5141,4866,222,342
12,2013,New Hampshire,2431,4472,3985,74,3
12,2013,New Jersey,0,4332,4632,154,0
12,2013,New Mexico,717,5833,6878,249,268
12,2013,New York,2828,8013,20786,689,154
12,2013,North Carolina,24231,1171,28667,472,221
12,2013,North Dakota,482,1823,4293,67,99
12,2013,Ohio,0,31976,30852,1252,1345
12,2013,Oklahoma,0,14536,19621,811,1027
12,2013,Oregon,44,12103,14426,0,0
12,2013,Pennsylvania,18894,20,68271,252,0
12,2013,Puerto Rico,0,1032,218,11,42
12,2013,Rhode Island,0,846,904,36,180
12,2013,South Carolina,4912,10335,13522,411,344
12,2013,South Dakota,1,2749,5832,83,197
12,2013,Tennessee,9866,24107,29742,0,1069
12,2013,Texas,15969,56566,78068,2290,2861
12,2013,Utah,11736,4493,7958,126,163
12,2013,Vermont,0,1140,1629,63,41
12,2013,Virgin Islands,58,32,3,0,1
12,2013,Virginia,0,22960,27395,989,0
12,2013,Washington,9698,17123,16363,1167,529
12,2013,West Virginia,568,9064,13497,297,468
12,2013,Wisconsin,3929,12457,14499,517,28
12,2013,Wyoming,582,2439,3363,67,122
11,2013,Alabama,15409,14646,22547,508,808
11,2013,Alaska,253,2472,3482,168,182
11,2013,Arizona,3580,10029,10055,526,534
11,2013,Arkansas,2971,4547,12292,98,369
11,2013,California,33427,31163,43714,84,0
11,2013,Colorado,4029,15843,16429,643,962
11,2013,Connecticut,13763,4856,3780,78,0
11,2013,Delaware,80,1335,1809,60,51
11,2013,District of Columbia,0,29,5,0,1
11,2013,Florida,11371,37545,30492,1571,1622
11,2013,Georgia,10446,11071,16419,310,493
11,2013,Guam,0,55,33,11,4
11,2013,Hawaii,1103,0,0,0,0
11,2013,Idaho,1670,2493,5285,82,182
11,2013,Illinois,51259,20356,18330,0,923
11,2013,Indiana,11046,17093,21064,744,723
11,2013,Iowa,6490,196,5246,22,10
11,2013,Kansas,1338,5534,10120,236,368
11,2013,Kentucky,179357,8074,15492,208,625
11,2013,Louisiana,0,9894,20151,426,608
11,2013,Maine,0,2363,5048,106,140
11,2013,Mariana Islands,0,0,5,0,0
11,2013,Maryland,2306,7478,8311,45,2
11,2013,Massachusetts,9537,4918,3583,301,162
11,2013,Michigan,12196,8496,18252,257,208
11,2013,Minnesota,14604,7482,14683,326,301
11,2013,Mississippi,595,5937,14525,166,373
